ballx,bally,y1,y2,bouncenum,score1,score2
328, 19, 0, 0, 3, 1, 0
323, 30, 0, 0, 3, 1, 0
318, 41, 0, 0, 3, 1, 0
313, 52, 0, 0, 3, 1, 0
313, 52, 0, 0, 3, 1, 0
308, 63, 10, 0, 3, 1, 0
308, 63, 10, 0, 3, 1, 0
303, 74, 20, 10, 3, 1, 0
298, 85, 30, 20, 3, 1, 0
293, 96, 40, 30, 3, 1, 0
288, 107, 50, 40, 3, 1, 0
283, 118, 60, 50, 3, 1, 0
278, 129, 70, 60, 3, 1, 0
273, 140, 80, 70, 3, 1, 0
268, 151, 90, 80, 3, 1, 0
263, 162, 100, 90, 3, 1, 0
258, 173, 110, 100, 3, 1, 0
253, 184, 120, 110, 3, 1, 0
248, 195, 130, 120, 3, 1, 0
243, 206, 140, 130, 3, 1, 0
238, 217, 150, 140, 3, 1, 0
233, 228, 160, 150, 3, 1, 0
228, 239, 170, 160, 3, 1, 0
223, 250, 180, 170, 3, 1, 0
218, 261, 190, 180, 3, 1, 0
213, 272, 200, 190, 3, 1, 0
208, 283, 210, 200, 3, 1, 0
203, 294, 220, 210, 3, 1, 0
198, 305, 230, 220, 3, 1, 0
193, 316, 240, 230, 3, 1, 0
188, 327, 250, 240, 3, 1, 0
183, 338, 260, 250, 3, 1, 0
178, 349, 270, 260, 3, 1, 0
173, 360, 280, 270, 3, 1, 0
168, 371, 290, 280, 3, 1, 0
163, 382, 300, 290, 3, 1, 0
158, 393, 310, 300, 3, 1, 0
153, 404, 320, 310, 3, 1, 0
148, 415, 330, 320, 3, 1, 0
143, 426, 340, 330, 3, 1, 0
138, 437, 350, 340, 3, 1, 0
133, 448, 350, 350, 3, 1, 0
128, 459, 350, 350, 3, 1, 0
123, 470, 350, 350, 3, 1, 0
118, 481, 350, 350, 3, 1, 0
113, 470, 350, 350, 3, 1, 0
108, 459, 350, 350, 3, 1, 0
108, 459, 350, 350, 3, 1, 0
108, 459, 350, 350, 3, 1, 0
103, 448, 340, 340, 3, 1, 0
98, 437, 330, 330, 3, 1, 0
93, 426, 320, 320, 3, 1, 0
88, 415, 310, 310, 3, 1, 0
83, 404, 300, 300, 3, 1, 0
78, 393, 290, 290, 3, 1, 0
73, 382, 280, 280, 3, 1, 0
68, 371, 270, 270, 3, 1, 0
63, 360, 260, 260, 3, 1, 0
58, 349, 250, 250, 4, 1, 0
64, 338, 240, 240, 4, 1, 0
70, 327, 230, 230, 4, 1, 0
76, 316, 220, 220, 4, 1, 0
82, 305, 210, 210, 4, 1, 0
88, 294, 200, 200, 4, 1, 0
94, 283, 190, 190, 4, 1, 0
100, 272, 180, 180, 4, 1, 0
106, 261, 170, 170, 4, 1, 0
112, 250, 160, 160, 4, 1, 0
118, 239, 150, 150, 4, 1, 0
124, 228, 140, 140, 4, 1, 0
130, 217, 130, 130, 4, 1, 0
136, 206, 120, 120, 4, 1, 0
142, 195, 110, 110, 4, 1, 0
148, 184, 100, 100, 4, 1, 0
154, 173, 90, 90, 4, 1, 0
160, 162, 80, 80, 4, 1, 0
166, 151, 70, 70, 4, 1, 0
172, 140, 60, 60, 4, 1, 0
178, 129, 50, 50, 4, 1, 0
184, 118, 40, 40, 4, 1, 0
190, 107, 30, 30, 4, 1, 0
196, 96, 20, 20, 4, 1, 0
202, 85, 10, 10, 4, 1, 0
208, 74, 10, 10, 4, 1, 0
214, 63, 10, 10, 4, 1, 0
220, 52, 10, 10, 4, 1, 0
226, 41, 10, 10, 4, 1, 0
232, 30, 10, 10, 4, 1, 0
232, 30, 10, 10, 4, 1, 0
232, 30, 10, 10, 4, 1, 0
238, 19, 20, 20, 4, 1, 0
244, 30, 30, 30, 4, 1, 0
250, 41, 40, 40, 4, 1, 0
256, 52, 50, 50, 4, 1, 0
262, 63, 60, 60, 4, 1, 0
268, 74, 70, 70, 4, 1, 0
274, 85, 80, 80, 4, 1, 0
280, 96, 90, 90, 4, 1, 0
286, 107, 100, 100, 4, 1, 0
292, 118, 110, 110, 4, 1, 0
298, 129, 120, 120, 4, 1, 0
304, 140, 130, 130, 4, 1, 0
310, 151, 140, 140, 4, 1, 0
316, 162, 150, 150, 4, 1, 0
322, 173, 160, 160, 4, 1, 0
328, 184, 170, 170, 4, 1, 0
334, 195, 180, 180, 4, 1, 0
340, 206, 190, 190, 4, 1, 0
346, 217, 200, 200, 4, 1, 0
352, 228, 210, 210, 4, 1, 0
358, 239, 220, 220, 4, 1, 0
364, 250, 230, 230, 4, 1, 0
370, 261, 240, 240, 4, 1, 0
376, 272, 250, 250, 4, 1, 0
382, 283, 260, 260, 4, 1, 0
388, 294, 270, 270, 4, 1, 0
394, 305, 280, 280, 4, 1, 0
400, 316, 290, 290, 4, 1, 0
406, 327, 300, 300, 4, 1, 0
412, 338, 310, 310, 4, 1, 0
418, 349, 320, 320, 4, 1, 0
424, 360, 330, 330, 4, 1, 0
430, 371, 340, 340, 4, 1, 0
436, 382, 350, 350, 4, 1, 0
442, 393, 350, 350, 4, 1, 0
448, 404, 350, 350, 4, 1, 0
454, 415, 350, 350, 4, 1, 0
460, 426, 350, 350, 4, 1, 0
460, 426, 350, 350, 4, 1, 0
466, 437, 340, 350, 4, 1, 0
466, 437, 340, 350, 4, 1, 0
472, 448, 330, 340, 4, 1, 0
478, 459, 320, 330, 4, 1, 0
484, 470, 310, 320, 4, 1, 0
490, 481, 300, 310, 4, 1, 0
496, 470, 290, 300, 4, 1, 0
502, 459, 280, 290, 4, 1, 0
508, 448, 270, 280, 4, 1, 0
514, 437, 260, 270, 4, 1, 0
520, 426, 250, 260, 4, 1, 0
526, 415, 240, 250, 4, 1, 0
532, 404, 230, 240, 4, 1, 0
538, 393, 220, 240, 4, 1, 0
544, 382, 210, 240, 4, 1, 0
550, 371, 200, 240, 4, 1, 0
556, 360, 190, 240, 4, 1, 0
562, 349, 180, 240, 4, 1, 0
562, 349, 180, 240, 4, 1, 0
568, 338, 170, 230, 4, 1, 0
574, 327, 160, 220, 4, 1, 0
580, 316, 150, 210, 4, 1, 0
586, 305, 140, 200, 4, 1, 0
592, 294, 130, 190, 4, 1, 0
598, 283, 120, 180, 4, 1, 0
604, 272, 110, 170, 4, 1, 0
610, 261, 100, 160, 4, 1, 0
616, 250, 90, 150, 4, 1, 0
622, 239, 80, 140, 4, 1, 0
628, 228, 70, 130, 4, 1, 0
634, 217, 60, 120, 4, 1, 0
640, 206, 50, 110, 4, 1, 0
646, 195, 40, 100, 5, 1, 0
640, 184, 30, 90, 5, 1, 0
634, 173, 20, 80, 5, 1, 0
628, 162, 10, 70, 5, 1, 0
622, 151, 0, 60, 5, 1, 0
616, 140, 0, 50, 5, 1, 0
610, 129, 0, 40, 5, 1, 0
604, 118, 0, 30, 5, 1, 0
598, 107, 0, 20, 5, 1, 0
592, 96, 0, 20, 5, 1, 0
586, 85, 0, 20, 5, 1, 0
580, 74, 0, 20, 5, 1, 0
574, 63, 0, 20, 5, 1, 0
574, 63, 0, 20, 5, 1, 0
574, 63, 0, 20, 5, 1, 0
568, 52, 10, 30, 5, 1, 0
562, 41, 20, 40, 5, 1, 0
556, 30, 30, 50, 5, 1, 0
550, 19, 40, 60, 5, 1, 0
544, 30, 50, 70, 5, 1, 0
538, 41, 60, 80, 5, 1, 0
532, 52, 70, 90, 5, 1, 0
526, 63, 80, 100, 5, 1, 0
520, 74, 90, 110, 5, 1, 0
514, 85, 100, 120, 5, 1, 0
508, 96, 110, 130, 5, 1, 0
502, 107, 120, 140, 5, 1, 0
496, 118, 130, 150, 5, 1, 0
490, 129, 140, 160, 5, 1, 0
484, 140, 150, 170, 5, 1, 0
478, 151, 160, 180, 5, 1, 0
472, 162, 170, 190, 5, 1, 0
466, 173, 180, 200, 5, 1, 0
460, 184, 190, 210, 5, 1, 0
454, 195, 200, 220, 5, 1, 0
448, 206, 210, 230, 5, 1, 0
442, 217, 220, 240, 5, 1, 0
436, 228, 230, 250, 5, 1, 0
430, 239, 240, 260, 5, 1, 0
424, 250, 250, 270, 5, 1, 0
418, 261, 260, 280, 5, 1, 0
412, 272, 270, 290, 5, 1, 0
406, 283, 280, 300, 5, 1, 0
400, 294, 290, 310, 5, 1, 0
394, 305, 300, 320, 5, 1, 0
388, 316, 310, 330, 5, 1, 0
382, 327, 320, 340, 5, 1, 0
376, 338, 330, 350, 5, 1, 0
370, 349, 340, 350, 5, 1, 0
364, 360, 350, 350, 5, 1, 0
358, 371, 350, 350, 5, 1, 0
352, 382, 350, 350, 5, 1, 0
346, 393, 350, 350, 5, 1, 0
340, 404, 350, 350, 5, 1, 0
334, 415, 350, 350, 5, 1, 0
328, 426, 350, 350, 5, 1, 0
322, 437, 350, 350, 5, 1, 0
316, 448, 350, 350, 5, 1, 0
310, 459, 350, 350, 5, 1, 0
304, 470, 350, 350, 5, 1, 0
304, 470, 350, 350, 5, 1, 0
298, 481, 340, 350, 5, 1, 0
298, 481, 340, 350, 5, 1, 0
292, 470, 330, 340, 5, 1, 0
286, 459, 320, 330, 5, 1, 0
280, 448, 310, 320, 5, 1, 0
274, 437, 300, 310, 5, 1, 0
268, 426, 290, 300, 5, 1, 0
262, 415, 280, 290, 5, 1, 0
256, 404, 270, 280, 5, 1, 0
250, 393, 260, 270, 5, 1, 0
244, 382, 250, 260, 5, 1, 0
238, 371, 240, 250, 5, 1, 0
232, 360, 230, 240, 5, 1, 0
226, 349, 220, 230, 5, 1, 0
220, 338, 210, 220, 5, 1, 0
214, 327, 200, 210, 5, 1, 0
208, 316, 190, 200, 5, 1, 0
202, 305, 180, 190, 5, 1, 0
196, 294, 170, 180, 5, 1, 0
190, 283, 160, 170, 5, 1, 0
184, 272, 150, 160, 5, 1, 0
178, 261, 140, 150, 5, 1, 0
172, 250, 130, 140, 5, 1, 0
166, 239, 120, 130, 5, 1, 0
160, 228, 120, 130, 5, 1, 0
154, 217, 120, 130, 5, 1, 0
148, 206, 120, 130, 5, 1, 0
142, 195, 120, 130, 5, 1, 0
136, 184, 120, 130, 5, 1, 0
130, 173, 120, 130, 5, 1, 0
130, 173, 120, 130, 5, 1, 0
124, 162, 120, 120, 5, 1, 0
124, 162, 120, 120, 5, 1, 0
118, 151, 110, 110, 5, 1, 0
112, 140, 100, 100, 5, 1, 0
106, 129, 90, 90, 5, 1, 0
100, 118, 80, 80, 5, 1, 0
94, 107, 70, 70, 5, 1, 0
88, 96, 60, 60, 5, 1, 0
82, 85, 50, 50, 5, 1, 0
76, 74, 40, 40, 5, 1, 0
70, 63, 30, 30, 5, 1, 0
64, 52, 20, 20, 5, 1, 0
58, 41, 10, 10, 6, 1, 0
65, 30, 0, 0, 6, 1, 0
72, 19, 0, 0, 6, 1, 0
79, 30, 0, 0, 6, 1, 0
86, 41, 0, 0, 6, 1, 0
93, 52, 0, 0, 6, 1, 0
100, 63, 0, 0, 6, 1, 0
107, 74, 0, 0, 6, 1, 0
114, 85, 0, 0, 6, 1, 0
121, 96, 0, 0, 6, 1, 0
128, 107, 0, 0, 6, 1, 0
128, 107, 0, 0, 6, 1, 0
128, 107, 0, 0, 6, 1, 0
135, 118, 10, 10, 6, 1, 0
142, 129, 20, 20, 6, 1, 0
149, 140, 30, 30, 6, 1, 0
156, 151, 40, 40, 6, 1, 0
163, 162, 50, 50, 6, 1, 0
170, 173, 60, 60, 6, 1, 0
177, 184, 70, 70, 6, 1, 0
184, 195, 80, 80, 6, 1, 0
191, 206, 90, 90, 6, 1, 0
198, 217, 100, 100, 6, 1, 0
205, 228, 110, 110, 6, 1, 0
212, 239, 120, 120, 6, 1, 0
219, 250, 130, 130, 6, 1, 0
226, 261, 140, 140, 6, 1, 0
233, 272, 150, 150, 6, 1, 0
240, 283, 160, 160, 6, 1, 0
247, 294, 170, 170, 6, 1, 0
254, 305, 180, 180, 6, 1, 0
261, 316, 190, 190, 6, 1, 0
268, 327, 200, 200, 6, 1, 0
275, 338, 210, 210, 6, 1, 0
282, 349, 220, 220, 6, 1, 0
289, 360, 230, 230, 6, 1, 0
296, 371, 240, 240, 6, 1, 0
303, 382, 250, 250, 6, 1, 0
310, 393, 260, 260, 6, 1, 0
317, 404, 270, 270, 6, 1, 0
324, 415, 280, 280, 6, 1, 0
331, 426, 290, 290, 6, 1, 0
338, 437, 300, 300, 6, 1, 0
345, 448, 310, 310, 6, 1, 0
352, 459, 320, 320, 6, 1, 0
359, 470, 330, 330, 6, 1, 0
366, 481, 330, 340, 6, 1, 0
373, 470, 330, 340, 6, 1, 0
380, 459, 330, 340, 6, 1, 0
387, 448, 330, 340, 6, 1, 0
394, 437, 330, 340, 6, 1, 0
394, 437, 330, 340, 6, 1, 0
394, 437, 330, 340, 6, 1, 0
401, 426, 320, 330, 6, 1, 0
408, 415, 310, 320, 6, 1, 0
415, 404, 300, 310, 6, 1, 0
422, 393, 290, 300, 6, 1, 0
429, 382, 280, 290, 6, 1, 0
436, 371, 270, 280, 6, 1, 0
443, 360, 260, 270, 6, 1, 0
450, 349, 250, 260, 6, 1, 0
457, 338, 240, 250, 6, 1, 0
464, 327, 230, 240, 6, 1, 0
471, 316, 220, 230, 6, 1, 0
478, 305, 210, 220, 6, 1, 0
485, 294, 200, 210, 6, 1, 0
492, 283, 190, 200, 6, 1, 0
499, 272, 180, 190, 6, 1, 0
506, 261, 170, 180, 6, 1, 0
513, 250, 160, 170, 6, 1, 0
520, 239, 150, 160, 6, 1, 0
527, 228, 140, 150, 6, 1, 0
534, 217, 130, 140, 6, 1, 0
541, 206, 120, 130, 6, 1, 0
548, 195, 110, 120, 6, 1, 0
555, 184, 100, 110, 6, 1, 0
562, 173, 90, 100, 6, 1, 0
569, 162, 80, 90, 6, 1, 0
576, 151, 70, 80, 6, 1, 0
583, 140, 60, 70, 6, 1, 0
590, 129, 50, 60, 6, 1, 0
597, 118, 40, 50, 6, 1, 0
604, 107, 30, 40, 6, 1, 0
611, 96, 20, 30, 6, 1, 0
618, 85, 10, 20, 6, 1, 0
625, 74, 0, 10, 6, 1, 0
632, 63, 0, 0, 6, 1, 0
639, 52, 0, 0, 6, 1, 0
646, 41, 0, 0, 7, 1, 0
639, 30, 0, 0, 7, 1, 0
632, 19, 0, 0, 7, 1, 0
625, 30, 0, 0, 7, 1, 0
625, 30, 0, 0, 7, 1, 0
618, 41, 10, 0, 7, 1, 0
618, 41, 10, 0, 7, 1, 0
611, 52, 20, 10, 7, 1, 0
604, 63, 30, 20, 7, 1, 0
597, 74, 40, 30, 7, 1, 0
590, 85, 50, 40, 7, 1, 0
583, 96, 60, 50, 7, 1, 0
576, 107, 70, 60, 7, 1, 0
569, 118, 80, 70, 7, 1, 0
562, 129, 90, 80, 7, 1, 0
555, 140, 100, 90, 7, 1, 0
548, 151, 110, 100, 7, 1, 0
541, 162, 120, 110, 7, 1, 0
534, 173, 130, 120, 7, 1, 0
527, 184, 140, 130, 7, 1, 0
520, 195, 150, 140, 7, 1, 0
513, 206, 160, 150, 7, 1, 0
506, 217, 170, 160, 7, 1, 0
499, 228, 180, 170, 7, 1, 0
492, 239, 190, 180, 7, 1, 0
485, 250, 200, 190, 7, 1, 0
478, 261, 210, 200, 7, 1, 0
471, 272, 220, 210, 7, 1, 0
464, 283, 230, 220, 7, 1, 0
457, 294, 240, 230, 7, 1, 0
450, 305, 250, 240, 7, 1, 0
443, 316, 260, 250, 7, 1, 0
436, 327, 270, 260, 7, 1, 0
429, 338, 280, 270, 7, 1, 0
422, 349, 290, 280, 7, 1, 0
415, 360, 300, 290, 7, 1, 0
408, 371, 310, 300, 7, 1, 0
401, 382, 320, 310, 7, 1, 0
394, 393, 330, 320, 7, 1, 0
387, 404, 340, 330, 7, 1, 0
380, 415, 350, 340, 7, 1, 0
373, 426, 350, 350, 7, 1, 0
366, 437, 350, 350, 7, 1, 0
359, 448, 350, 350, 7, 1, 0
352, 459, 350, 350, 7, 1, 0
345, 470, 350, 350, 7, 1, 0
338, 481, 350, 350, 7, 1, 0
338, 481, 350, 350, 7, 1, 0
338, 481, 350, 350, 7, 1, 0
331, 470, 340, 340, 7, 1, 0
324, 459, 330, 330, 7, 1, 0
317, 448, 320, 320, 7, 1, 0
310, 437, 310, 310, 7, 1, 0
303, 426, 300, 300, 7, 1, 0
296, 415, 290, 290, 7, 1, 0
289, 404, 280, 280, 7, 1, 0
282, 393, 270, 270, 7, 1, 0
275, 382, 260, 260, 7, 1, 0
268, 371, 250, 250, 7, 1, 0
261, 360, 240, 240, 7, 1, 0
254, 349, 230, 230, 7, 1, 0
247, 338, 220, 220, 7, 1, 0
240, 327, 210, 210, 7, 1, 0
233, 316, 200, 200, 7, 1, 0
226, 305, 190, 190, 7, 1, 0
219, 294, 180, 180, 7, 1, 0
212, 283, 170, 170, 7, 1, 0
205, 272, 160, 160, 7, 1, 0
198, 261, 150, 150, 7, 1, 0
191, 250, 140, 140, 7, 1, 0
184, 239, 130, 130, 7, 1, 0
177, 228, 120, 120, 7, 1, 0
170, 217, 110, 110, 7, 1, 0
163, 206, 100, 100, 7, 1, 0
156, 195, 90, 90, 7, 1, 0
149, 184, 80, 80, 7, 1, 0
142, 173, 70, 70, 7, 1, 0
135, 162, 60, 60, 7, 1, 0
128, 151, 50, 50, 7, 1, 0
